arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
cleanlab/datalab/datalab.py,method,Datalab,__str__,A,1,125,126
cleanlab/datalab/datalab.py,method,Datalab,labels,A,1,129,131
cleanlab/datalab/datalab.py,method,Datalab,data,A,1,134,135
cleanlab/datalab/datalab.py,method,Datalab,data,A,1,138,140
cleanlab/datalab/datalab.py,method,Datalab,label_name,A,1,143,144
cleanlab/datalab/datalab.py,method,Datalab,label_map,A,1,147,148
cleanlab/datalab/datalab.py,method,Datalab,_label_map,A,1,151,152
cleanlab/datalab/datalab.py,method,Datalab,_data_hash,A,1,155,156
cleanlab/datalab/datalab.py,method,Datalab,cleanlab_version,A,1,159,160
cleanlab/datalab/datalab.py,method,Datalab,has_labels,A,1,163,165
cleanlab/datalab/datalab.py,method,Datalab,class_names,A,1,168,173
cleanlab/datalab/datalab.py,method,Datalab,issues,A,1,435,437
cleanlab/datalab/datalab.py,method,Datalab,issues,A,1,440,441
cleanlab/datalab/datalab.py,method,Datalab,issue_summary,A,1,444,470
cleanlab/datalab/datalab.py,method,Datalab,issue_summary,A,1,473,474
cleanlab/datalab/datalab.py,method,Datalab,info,A,1,477,500
cleanlab/datalab/datalab.py,method,Datalab,info,A,1,503,504
cleanlab/datalab/datalab.py,method,Datalab,get_issue_summary,A,1,540,559
cleanlab/datalab/datalab.py,method,Datalab,get_info,A,1,561,576
cleanlab/datalab/datalab.py,method,Datalab,save,A,1,605,623
cleanlab/datalab/datalab.py,method,Datalab,load,A,1,626,647
cleanlab/datalab/internal/data.py,method,DataFormatError,__init__,A,1,41,48
cleanlab/datalab/internal/data.py,method,DatasetDictError,__init__,A,1,59,65
cleanlab/datalab/internal/data.py,method,DatasetLoadError,__init__,A,1,77,79
cleanlab/datalab/internal/data.py,method,Data,__len__,A,1,170,171
cleanlab/datalab/internal/data.py,method,Data,__hash__,A,1,181,182
cleanlab/datalab/internal/data.py,method,Data,class_names,A,1,185,186
cleanlab/datalab/internal/data.py,method,Data,has_labels,A,1,189,191
cleanlab/datalab/internal/data.py,method,Label,__getitem__,A,1,282,283
cleanlab/datalab/internal/data.py,method,Label,__bool__,A,1,285,286
cleanlab/datalab/internal/data.py,method,Label,class_names,A,1,289,294
cleanlab/datalab/internal/data.py,method,Label,_extract_labels,A,1,314,316
cleanlab/datalab/internal/data.py,method,MultiLabel,__init__,A,1,320,321
cleanlab/datalab/internal/data.py,method,MultiClass,__init__,A,1,339,340
cleanlab/datalab/internal/data_issues.py,method,_InfoStrategy,get_info,A,1,45,71
cleanlab/datalab/internal/data_issues.py,method,DataIssues,__init__,A,1,187,196
cleanlab/datalab/internal/data_issues.py,method,DataIssues,get_info,A,1,198,199
cleanlab/datalab/internal/data_issues.py,method,DataIssues,statistics,A,1,202,207
cleanlab/datalab/internal/data_issues.py,method,DataIssues,collect_issues_from_imagelab,A,1,383,384
cleanlab/datalab/internal/data_issues.py,method,DataIssues,set_health_score,A,1,386,391
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,__init__,A,1,15,16
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,checks_run,A,1,19,20
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,num_examples,A,1,23,24
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,num_classes,A,1,27,28
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,show_task,A,1,36,37
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,show_checks_run,A,1,39,40
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,show_issues_identified,A,1,48,49
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,represent,A,1,52,53
cleanlab/datalab/internal/display.py,method,_Displayer,__init__,A,1,113,116
cleanlab/datalab/internal/display.py,method,_Displayer,__repr__,A,1,129,131
cleanlab/datalab/internal/display.py,method,_Displayer,__str__,A,1,133,135
cleanlab/datalab/internal/helper_factory.py,method,_DataIssuesBuilder,__init__,A,1,44,47
cleanlab/datalab/internal/helper_factory.py,method,_DataIssuesBuilder,set_imagelab,A,1,49,51
cleanlab/datalab/internal/helper_factory.py,method,_DataIssuesBuilder,set_task,A,1,53,63
cleanlab/datalab/internal/helper_factory.py,method,_DataIssuesBuilder,build,A,1,65,68
cleanlab/datalab/internal/issue_finder.py,method,IssueFinder,__init__,A,1,227,230
cleanlab/datalab/internal/issue_manager_factory.py,function,,list_possible_issue_types,A,1,216,225
cleanlab/datalab/internal/model_outputs.py,method,ModelOutput,validate,A,1,33,39
cleanlab/datalab/internal/model_outputs.py,method,ModelOutput,collect,A,1,42,48
cleanlab/datalab/internal/model_outputs.py,method,MultiClassPredProbs,collect,A,1,72,73
cleanlab/datalab/internal/model_outputs.py,method,RegressionPredictions,collect,A,1,89,90
cleanlab/datalab/internal/model_outputs.py,method,MultiLabelPredProbs,collect,A,1,115,116
cleanlab/datalab/internal/report.py,method,Reporter,__init__,A,1,46,61
cleanlab/datalab/internal/report.py,method,Reporter,report,A,1,76,84
cleanlab/datalab/internal/serialize.py,method,_Serializer,_save_data_issues,A,1,29,35
cleanlab/datalab/internal/serialize.py,method,_Serializer,_save_data,A,1,38,41
cleanlab/datalab/internal/spurious_correlation.py,function,,_train_and_eval,A,1,77,81
cleanlab/datalab/internal/spurious_correlation.py,method,SpuriousCorrelations,_get_baseline,A,1,48,51
cleanlab/datalab/internal/spurious_correlation.py,method,SpuriousCorrelations,calculate_spurious_correlation,A,1,53,74
cleanlab/datalab/internal/task.py,method,Task,__str__,A,1,35,42
cleanlab/datalab/internal/task.py,method,Task,is_classification,A,1,79,94
cleanlab/datalab/internal/task.py,method,Task,is_regression,A,1,97,112
cleanlab/datalab/internal/task.py,method,Task,is_multilabel,A,1,115,130
cleanlab/datalab/internal/adapter/imagelab.py,method,ImagelabDataIssuesAdapter,__init__,A,1,90,91
cleanlab/datalab/internal/adapter/imagelab.py,method,CorrelationVisualizer,visualize,A,1,174,181
cleanlab/datalab/internal/adapter/imagelab.py,method,CorrelationReporter,_print_correlation_summary,A,1,220,224
cleanlab/datalab/internal/adapter/imagelab.py,method,CorrelationReporter,_get_filtered_correlated_properties,A,1,254,262
cleanlab/datalab/internal/adapter/imagelab.py,method,ImagelabReporterAdapter,_report_imagelab,A,1,300,307
cleanlab/datalab/internal/adapter/imagelab.py,method,ImagelabIssueFinderAdapter,__init__,A,1,312,314
cleanlab/datalab/internal/issue_manager/data_valuation.py,method,DataValuationIssueManager,collect_info,A,1,150,170
cleanlab/datalab/internal/issue_manager/duplicate.py,method,NearDuplicateIssueManager,__init__,A,1,38,50
cleanlab/datalab/internal/issue_manager/duplicate.py,method,NearDuplicateIssueManager,find_issues,A,1,52,86
cleanlab/datalab/internal/issue_manager/duplicate.py,method,NearDuplicateIssueManager,collect_info,A,1,122,152
cleanlab/datalab/internal/issue_manager/imbalance.py,method,ClassImbalanceIssueManager,__init__,A,1,37,39
cleanlab/datalab/internal/issue_manager/imbalance.py,method,ClassImbalanceIssueManager,collect_info,A,1,71,78
cleanlab/datalab/internal/issue_manager/issue_manager.py,method,IssueManager,__init__,A,1,129,133
cleanlab/datalab/internal/issue_manager/issue_manager.py,method,IssueManager,__repr__,A,1,135,137
cleanlab/datalab/internal/issue_manager/issue_manager.py,method,IssueManager,find_issues,A,1,149,154
cleanlab/datalab/internal/issue_manager/issue_manager.py,method,IssueManager,collect_info,A,1,156,164
cleanlab/datalab/internal/issue_manager/knn_graph_helpers.py,function,,num_neighbors_in_knn_graph,A,1,15,17
cleanlab/datalab/internal/issue_manager/knn_graph_helpers.py,function,,knn_exists,A,1,41,44
cleanlab/datalab/internal/issue_manager/label.py,method,LabelIssueManager,get_health_summary,A,1,187,196
cleanlab/datalab/internal/issue_manager/label.py,method,LabelIssueManager,_validate_pred_probs,A,1,272,273
cleanlab/datalab/internal/issue_manager/noniid.py,function,,simplified_kolmogorov_smirnov_test,A,1,29,67
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,__init__,A,1,116,132
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,metric,A,1,136,137
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,metric,A,1,140,141
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,k,A,1,144,145
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,num_permutations,A,1,148,149
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,seed,A,1,152,153
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,significance_threshold,A,1,156,157
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,collect_info,A,1,259,285
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,_score_dataset,A,1,352,464
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,_get_neighbors,A,1,466,472
cleanlab/datalab/internal/issue_manager/noniid.py,method,NonIIDIssueManager,_get_statistics,A,1,474,490
cleanlab/datalab/internal/issue_manager/null.py,method,NullIssueManager,_calculate_null_issues,A,1,36,47
cleanlab/datalab/internal/issue_manager/null.py,method,NullIssueManager,_column_impact,A,1,119,139
cleanlab/datalab/internal/issue_manager/null.py,method,NullIssueManager,collect_info,A,1,141,147
cleanlab/datalab/internal/issue_manager/outlier.py,method,OutlierIssueManager,k,A,1,109,110
cleanlab/datalab/internal/issue_manager/outlier.py,method,OutlierIssueManager,t,A,1,113,114
cleanlab/datalab/internal/issue_manager/outlier.py,method,OutlierIssueManager,metric,A,1,117,118
cleanlab/datalab/internal/issue_manager/outlier.py,method,OutlierIssueManager,scaling_factor,A,1,121,122
cleanlab/datalab/internal/issue_manager/outlier.py,method,OutlierIssueManager,threshold,A,1,125,126
cleanlab/datalab/internal/issue_manager/outlier.py,method,OutlierIssueManager,ood,A,1,129,130
cleanlab/datalab/internal/issue_manager/underperforming_group.py,method,UnderperformingGroupIssueManager,metric,A,1,92,93
cleanlab/datalab/internal/issue_manager/underperforming_group.py,method,UnderperformingGroupIssueManager,metric,A,1,96,97
cleanlab/datalab/internal/issue_manager/underperforming_group.py,method,UnderperformingGroupIssueManager,threshold,A,1,100,101
cleanlab/datalab/internal/issue_manager/underperforming_group.py,method,UnderperformingGroupIssueManager,k,A,1,104,105
cleanlab/datalab/internal/issue_manager/underperforming_group.py,method,UnderperformingGroupIssueManager,clustering_kwargs,A,1,108,109
cleanlab/datalab/internal/issue_manager/underperforming_group.py,method,UnderperformingGroupIssueManager,min_cluster_samples,A,1,112,113
cleanlab/datalab/internal/issue_manager/multilabel/label.py,method,MultilabelIssueManager,__init__,A,1,45,50
cleanlab/datalab/internal/issue_manager/multilabel/label.py,method,MultilabelIssueManager,collect_info,A,1,128,135
cleanlab/datalab/internal/issue_manager/regression/label.py,method,RegressionLabelIssueManager,collect_info,A,1,122,140
cleanlab/experimental/cifar_cnn.py,function,,call_bn,A,1,30,31
cleanlab/experimental/cifar_cnn.py,method,ConvBNBlock,__init__,A,1,35,38
cleanlab/experimental/cifar_cnn.py,method,ConvBNBlock,forward,A,1,40,41
cleanlab/experimental/coteaching.py,function,,loss_coteaching,A,1,23,70
cleanlab/experimental/coteaching.py,function,,forget_rate_scheduler,A,1,93,98
cleanlab/experimental/label_issues_batched.py,function,,find_label_issues_batched,A,1,68,206
cleanlab/experimental/label_issues_batched.py,function,,split_arr,A,1,767,771
cleanlab/experimental/label_issues_batched.py,method,LabelInspector,update_confident_thresholds,A,1,563,592
cleanlab/experimental/mnist_pytorch.py,function,,get_mnist_dataset,A,1,50,64
cleanlab/experimental/mnist_pytorch.py,method,SimpleNet,__init__,A,1,122,128
cleanlab/experimental/mnist_pytorch.py,method,SimpleNet,forward,A,1,130,138
cleanlab/experimental/mnist_pytorch.py,method,CNN,_set_dataset,A,1,233,234
cleanlab/experimental/mnist_pytorch.py,method,CNN,batch_size,A,1,256,257
cleanlab/experimental/mnist_pytorch.py,method,CNN,batch_size,A,1,260,261
cleanlab/experimental/mnist_pytorch.py,method,CNN,epochs,A,1,264,265
cleanlab/experimental/mnist_pytorch.py,method,CNN,epochs,A,1,268,269
cleanlab/experimental/mnist_pytorch.py,method,CNN,log_interval,A,1,272,273
cleanlab/experimental/mnist_pytorch.py,method,CNN,log_interval,A,1,276,277
cleanlab/experimental/mnist_pytorch.py,method,CNN,lr,A,1,280,281
cleanlab/experimental/mnist_pytorch.py,method,CNN,lr,A,1,284,285
cleanlab/experimental/mnist_pytorch.py,method,CNN,momentum,A,1,288,289
cleanlab/experimental/mnist_pytorch.py,method,CNN,momentum,A,1,292,293
cleanlab/experimental/mnist_pytorch.py,method,CNN,no_cuda,A,1,296,297
cleanlab/experimental/mnist_pytorch.py,method,CNN,no_cuda,A,1,300,301
cleanlab/experimental/mnist_pytorch.py,method,CNN,seed,A,1,304,305
cleanlab/experimental/mnist_pytorch.py,method,CNN,seed,A,1,308,309
cleanlab/experimental/mnist_pytorch.py,method,CNN,test_batch_size,A,1,312,313
cleanlab/experimental/mnist_pytorch.py,method,CNN,dataset,A,1,320,321
cleanlab/experimental/mnist_pytorch.py,method,CNN,dataset,A,1,324,325
cleanlab/experimental/mnist_pytorch.py,method,CNN,loader,A,1,328,329
cleanlab/experimental/mnist_pytorch.py,method,CNN,loader,A,1,332,333
cleanlab/experimental/mnist_pytorch.py,method,CNN,train_size,A,1,344,345
cleanlab/experimental/mnist_pytorch.py,method,CNN,test_size,A,1,348,349
cleanlab/experimental/mnist_pytorch.py,method,CNN,get_dataset,A,1,352,353
cleanlab/experimental/mnist_pytorch.py,method,CNN,get_params,A,1,359,368
cleanlab/experimental/mnist_pytorch.py,method,CNN,predict,A,1,451,455
cleanlab/experimental/span_classification.py,function,,find_label_issues,A,1,17,62
cleanlab/experimental/span_classification.py,function,,display_issues,A,1,65,85
cleanlab/experimental/span_classification.py,function,,get_label_quality_scores,A,1,89,98
cleanlab/internal/latent_algebra.py,function,,compute_ps_py_inv_noise_matrix,A,1,18,36
cleanlab/internal/latent_algebra.py,function,,compute_py_inv_noise_matrix,A,1,39,63
cleanlab/internal/multiannotator_utils.py,function,,temp_scale_pred_probs,A,1,363,378
cleanlab/internal/multilabel_scorer.py,function,,softmin,A,1,206,232
cleanlab/internal/multilabel_scorer.py,function,,get_label_quality_scores,A,1,505,553
cleanlab/internal/multilabel_scorer.py,function,,multilabel_py,A,1,559,591
cleanlab/internal/multilabel_scorer.py,function,,_get_split_generator,A,1,597,600
cleanlab/internal/multilabel_scorer.py,function,,get_cross_validated_multilabel_pred_probs,A,1,603,652
cleanlab/internal/multilabel_scorer.py,method,_Wrapper,__init__,A,1,30,31
cleanlab/internal/multilabel_scorer.py,method,_Wrapper,__call__,A,1,33,34
cleanlab/internal/multilabel_scorer.py,method,_Wrapper,__repr__,A,1,36,37
cleanlab/internal/multilabel_scorer.py,method,ClassLabelScorer,__call__,A,1,65,87
cleanlab/internal/multilabel_scorer.py,method,Aggregator,__call__,A,1,281,297
cleanlab/internal/multilabel_scorer.py,method,Aggregator,__repr__,A,1,299,300
cleanlab/internal/multilabel_scorer.py,method,MultilabelScorer,aggregate,A,1,400,442
cleanlab/internal/multilabel_utils.py,function,,stack_complement,A,1,22,40
cleanlab/internal/multilabel_utils.py,function,,int2onehot,A,1,57,72
cleanlab/internal/object_detection_utils.py,function,,softmin1d,A,1,25,29
cleanlab/internal/object_detection_utils.py,function,,calculate_bounding_box_areas,A,1,32,36
cleanlab/internal/outlier.py,function,,transform_distances_to_scores,A,1,11,57
cleanlab/internal/token_classification_utils.py,function,,mapping,A,1,135,162
cleanlab/internal/token_classification_utils.py,function,,color_sentence,A,1,213,245
cleanlab/internal/util.py,function,,remove_noise_from_class,A,1,15,46
cleanlab/internal/util.py,function,,clip_noise_rates,A,1,49,75
cleanlab/internal/util.py,function,,value_counts_fill_missing_classes,A,1,171,177
cleanlab/internal/util.py,function,,round_preserving_row_totals,A,1,229,248
cleanlab/internal/util.py,function,,print_noise_matrix,A,1,355,361
cleanlab/internal/util.py,function,,print_inverse_noise_matrix,A,1,365,373
cleanlab/internal/util.py,function,,print_joint_matrix,A,1,377,383
cleanlab/internal/util.py,function,,subset_X_y,A,1,437,441
cleanlab/internal/util.py,function,,csr_vstack,A,1,482,490
cleanlab/internal/util.py,function,,num_unique_classes,A,1,538,545
cleanlab/internal/neighbor/knn_graph.py,function,,correct_knn_graph,A,1,206,246
cleanlab/internal/neighbor/knn_graph.py,function,,_prepare_neighborhood_of_first_k_duplicates,A,1,402,489
cleanlab/internal/neighbor/metric.py,function,,_euclidean_large_dataset,A,1,25,26
cleanlab/internal/neighbor/metric.py,function,,_euclidean_small_dataset,A,1,29,30
cleanlab/internal/neighbor/metric.py,function,,_cosine_metric,A,1,33,34
cleanlab/internal/neighbor/search.py,function,,construct_knn,A,1,12,75
cleanlab/multilabel_classification/dataset.py,function,,overall_multilabel_health_score,A,1,218,243
cleanlab/multilabel_classification/rank.py,function,,_labels_to_binary,A,1,24,34
cleanlab/multilabel_classification/rank.py,function,,get_label_quality_scores,A,1,53,121
cleanlab/multilabel_classification/rank.py,function,,get_label_quality_scores_per_class,A,1,124,178
cleanlab/object_detection/filter.py,function,,find_label_issues,A,1,32,108
cleanlab/object_detection/rank.py,function,,get_label_quality_scores,A,1,50,122
cleanlab/object_detection/rank.py,function,,_separate_label,A,1,248,252
cleanlab/object_detection/rank.py,function,,_separate_prediction_all_preds,A,1,256,260
cleanlab/object_detection/rank.py,function,,_mod_coordinates,A,1,300,304
cleanlab/object_detection/rank.py,function,,_get_overlap,A,1,307,310
cleanlab/object_detection/rank.py,function,,_euc_dis,A,1,388,395
cleanlab/object_detection/rank.py,function,,_get_subtype_label_quality_scores,A,1,1017,1110
cleanlab/object_detection/summary.py,function,,get_sorted_bbox_count_idxs,A,1,206,236
cleanlab/regression/learn.py,method,CleanLearning,label_issues_df,A,1,173,174
cleanlab/regression/learn.py,method,CleanLearning,label_issues_df,A,1,177,178
cleanlab/regression/learn.py,method,CleanLearning,label_issues_mask,A,1,181,182
cleanlab/regression/learn.py,method,CleanLearning,label_issues_mask,A,1,185,186
cleanlab/regression/learn.py,method,CleanLearning,k,A,1,189,190
cleanlab/regression/learn.py,method,CleanLearning,k,A,1,193,194
cleanlab/regression/learn.py,method,CleanLearning,predict,A,1,383,398
cleanlab/regression/learn.py,method,CleanLearning,get_aleatoric_uncertainty,A,1,656,681
cleanlab/regression/rank.py,function,,_get_residual_score_for_each_label,A,1,90,119
cleanlab/segmentation/filter.py,function,,_flatten_and_preprocess_masks,A,1,41,48
cleanlab/segmentation/filter.py,function,,_get_indexes_from_ranked_issues,A,1,51,58
cleanlab/segmentation/filter.py,function,,find_label_issues,A,1,162,247
cleanlab/segmentation/filter.py,function,,_get_indexes_from_ranked_issues,A,1,251,258
cleanlab/segmentation/summary.py,function,,filter_by_class,A,1,300,340
cleanlab/token_classification/rank.py,function,,fun,A,1,268,270
cleanlab/token_classification/summary.py,function,,_print_token_issue_summary,A,1,17,18
cleanlab/token_classification/summary.py,function,,_display_sentence_issue,A,1,262,264
cleanlab/classification.py,method,CleanLearning,_final_fit_message,A,2,522,525
cleanlab/classification.py,method,CleanLearning,fit,A,2,592,790
cleanlab/classification.py,method,CleanLearning,find_label_issues,A,2,883,973
cleanlab/classification.py,method,CleanLearning,get_label_issues,A,2,975,993
cleanlab/classification.py,method,CleanLearning,_set_noise_state_from_confident_joint,A,2,1049,1055
cleanlab/classification.py,method,CleanLearning,_ensure_confident_joint,A,2,1144,1149
cleanlab/count.py,function,,_calibrate_confident_joint_multilabel,A,2,294,326
cleanlab/count.py,function,,estimate_latent,A,2,715,796
cleanlab/count.py,function,,_get_confident_thresholds_multilabel,A,2,1461,1489
cleanlab/dataset.py,function,,_2d_matrix_to_row_column_value_list,A,2,234,248
cleanlab/filter.py,function,,_find_predicted_neq_given_multilabel,A,2,769,796
cleanlab/filter.py,function,,find_label_issues_using_argmax_confusion_matrix,A,2,799,855
cleanlab/filter.py,function,,_to_np_array,A,2,864,872
cleanlab/filter.py,function,,_multiclass_crossval_predict,A,2,1008,1049
cleanlab/multiannotator.py,function,,get_label_quality_multiannotator_ensemble,A,2,580,724
cleanlab/multiannotator.py,function,,_get_active_learning_scores_ensemble_unlabeled,A,2,967,993
cleanlab/multiannotator.py,function,,_tiebreak_majority_vote_randomly,A,2,1211,1220
cleanlab/multiannotator.py,function,,_get_consensus_stats,A,2,1333,1417
cleanlab/multiannotator.py,function,,_get_annotator_stats,A,2,1421,1513
cleanlab/multiannotator.py,function,,_get_annotator_agreement_with_consensus,A,2,1516,1541
cleanlab/outlier.py,method,OutOfDistribution,fit_score,A,2,119,172
cleanlab/__init__.py,function,,_datalab_import_factory,A,2,32,39
cleanlab/__init__.py,function,,_issue_manager_import_factory,A,2,44,51
cleanlab/datalab/datalab.py,method,Datalab,list_possible_issue_types,A,2,578,590
cleanlab/datalab/datalab.py,method,Datalab,list_default_issue_types,A,2,592,603
cleanlab/datalab/internal/data.py,method,Data,__init__,A,2,142,154
cleanlab/datalab/internal/data.py,method,Data,_load_data,A,2,156,168
cleanlab/datalab/internal/data.py,method,Data,__eq__,A,2,173,179
cleanlab/datalab/internal/data.py,method,Data,_load_dataset_from_dict,A,2,201,205
cleanlab/datalab/internal/data.py,method,Data,_load_dataset_from_list,A,2,208,212
cleanlab/datalab/internal/data.py,method,Label,__init__,A,2,258,267
cleanlab/datalab/internal/data.py,method,Label,__len__,A,2,269,272
cleanlab/datalab/internal/data.py,method,Label,__eq__,A,2,274,280
cleanlab/datalab/internal/data_issues.py,function,,get_data_statistics,A,2,394,413
cleanlab/datalab/internal/data_issues.py,method,DataIssues,collect_statistics,A,2,306,329
cleanlab/datalab/internal/data_issues.py,method,DataIssues,_update_issues,A,2,331,339
cleanlab/datalab/internal/data_issues.py,method,DataIssues,_update_issue_info,A,2,341,344
cleanlab/datalab/internal/data_issues.py,method,DataIssues,collect_issues_from_issue_manager,A,2,346,381
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,issues_identified,A,2,31,33
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,show_num_examples,A,2,42,43
cleanlab/datalab/internal/display.py,method,RepresentationStrategy,show_num_classes,A,2,45,46
cleanlab/datalab/internal/display.py,method,_Displayer,_get_representation_strategy,A,2,118,127
cleanlab/datalab/internal/helper_factory.py,function,,issue_finder_factory,A,2,21,25
cleanlab/datalab/internal/helper_factory.py,function,,report_factory,A,2,28,32
cleanlab/datalab/internal/helper_factory.py,method,_DataIssuesBuilder,_data_issues_factory,A,2,70,77
cleanlab/datalab/internal/helper_factory.py,method,_DataIssuesBuilder,_select_info_strategy,A,2,79,92
cleanlab/datalab/internal/issue_finder.py,function,,_select_strategy_for_resolving_required_args,A,2,165,193
cleanlab/datalab/internal/issue_manager_factory.py,function,,list_default_issue_types,A,2,228,267
cleanlab/datalab/internal/issue_manager_factory.py,method,_IssueManagerFactory,from_list,A,2,135,137
cleanlab/datalab/internal/model_outputs.py,method,RegressionPredictions,validate,A,2,84,87
cleanlab/datalab/internal/report.py,function,,add_issue_to_report,A,2,120,129
cleanlab/datalab/internal/report.py,method,Reporter,_get_empty_report,A,2,63,74
cleanlab/datalab/internal/serialize.py,method,_Serializer,_validate_version,A,2,44,50
